"sceneID","sensor","acquisitionDate","upperLeftCornerLatitude","upperLeftCornerLongitude","upperRightCornerLatitude","upperRightCornerLongitude","lowerLeftCornerLatitude","lowerLeftCornerLongitude","lowerRightCornerLatitude","lowerRightCornerLongitude","sceneCenterLatitude","sceneCenterLongitude","satelliteNumber","DATUM","ELEVATION_SOURCE","ELLIPSOID","EPHEMERIS_TYPE","FALSE_EASTING","FALSE_NORTHING","GRID_CELL_SIZE_REFLECTIVE","MAP_PROJECTION_L1","MAP_PROJECTION_L0RA","ORIENTATION"
"LT50410361999351XXX02","LANDSAT_TM",1999,35.56,-119.139,35.2681,-117.134,33.9776,-119.568,33.6911,-117.598,34.6284,"-118.36","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50450331999347XXX02","LANDSAT_TM",1999,39.8478,-124.083,39.5391,-121.964,38.2685,-124.547,37.9664,-122.472,38.9104,"-123.266","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371999344XXX02","LANDSAT_TM",1999,34.1096,-117.945,33.8227,-115.973,32.5262,-118.363,32.2443,-116.425,33.1797,"-117.177","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900901999342ASA00","LANDSAT_TM",1999,-42.2392,146.423,-42.5607,148.628,-43.8064,145.858,-44.136,148.118,-43.1913,"147.257","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891999342ASA00","LANDSAT_TM",1999,-40.8243,146.912,-41.1389,149.07,-42.3935,146.367,-42.7157,148.577,-41.7735,"147.731","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881999342ASA00","LANDSAT_TM",1999,-39.3989,147.386,-39.7071,149.501,-40.9699,146.86,-41.2851,149.023,-40.3454,"148.192","LANDSAT_5","WGS84","","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50910901999333ASA00","LANDSAT_TM",1999,-42.2405,144.9,-42.562,147.105,-43.8077,144.334,-44.1374,146.594,-43.1926,"145.733","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50910891999333ASA00","LANDSAT_TM",1999,-40.8259,145.388,-41.1405,147.547,-42.3951,144.843,-42.7173,147.053,-41.7751,"146.207","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371999328XXX02","LANDSAT_TM",1999,34.1047,-117.918,33.8178,-115.947,32.5214,-118.337,32.2395,-116.399,33.1748,"-117.15","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881999326ASA00","LANDSAT_TM",1999,-39.3975,147.395,-39.7056,149.511,-40.9685,146.869,-41.2837,149.033,-40.344,"148.202","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440351999324XXX01","LANDSAT_TM",1999,36.9856,-123.323,36.6885,-121.282,35.4041,-123.762,35.1128,-121.76,36.0522,"-122.532","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440341999324XXX02","LANDSAT_TM",1999,38.4151,-122.917,38.1124,-120.838,36.8347,-123.368,36.5381,-121.331,37.4797,"-122.113","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371999319XXX02","LANDSAT_TM",1999,34.1161,-119.491,33.8292,-117.519,32.5328,-119.91,32.2509,-117.972,33.1863,"-118.723","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361999319XXX02","LANDSAT_TM",1999,35.5478,-119.106,35.256,-117.101,33.9653,-119.534,33.6789,-117.565,34.6162,"-118.326","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50450331999315XXX02","LANDSAT_TM",1999,39.8466,-124.09,39.5379,-121.97,38.2673,-124.554,37.9652,-122.479,38.9092,"-123.273","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371999312XXX03","LANDSAT_TM",1999,34.1231,-117.983,33.8361,-116.011,32.5397,-118.402,32.2578,-116.464,33.1932,"-117.215","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900901999310ASA00","LANDSAT_TM",1999,-42.2294,146.357,-42.5509,148.561,-43.7966,145.791,-44.1262,148.051,-43.1815,"147.19","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891999310ASA00","LANDSAT_TM",1999,-40.8152,146.845,-41.1298,149.003,-42.3844,146.3,-42.7066,148.51,-41.7644,"147.664","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881999310ASA00","LANDSAT_TM",1999,-39.3818,147.322,-39.6899,149.437,-40.9528,146.796,-41.268,148.959,-40.3283,"148.128","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440351999308XXX03","LANDSAT_TM",1999,36.9916,-123.389,36.6945,-121.348,35.4101,-123.828,35.1188,-121.826,36.0582,"-122.597","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440341999308XXX03","LANDSAT_TM",1999,38.4302,-122.98,38.1275,-120.901,36.8498,-123.431,36.5532,-121.394,37.4948,"-122.176","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371999303XXX02","LANDSAT_TM",1999,34.1281,-119.562,33.8412,-117.59,32.5448,-119.98,32.2628,-118.042,33.1982,"-118.793","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361999303XXX02","LANDSAT_TM",1999,35.5602,-119.176,35.2684,-117.171,33.9778,-119.604,33.6913,-117.635,34.6287,"-118.396","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50450331999299XXX01","LANDSAT_TM",1999,39.8528,-124.149,39.5441,-122.029,38.2735,-124.612,37.9714,-122.538,38.9154,"-123.332","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371999296XXX01","LANDSAT_TM",1999,34.1291,-118.035,33.8421,-116.063,32.5457,-118.454,32.2638,-116.516,33.1992,"-117.267","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900901999294ASA00","LANDSAT_TM",1999,-42.2155,146.31,-42.5368,148.514,-43.7827,145.745,-44.1122,148.004,-43.1675,"147.143","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891999294ASA00","LANDSAT_TM",1999,-40.8096,146.795,-41.1241,148.953,-42.3787,146.25,-42.7009,148.46,-41.7588,"147.614","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881999294ASA00","LANDSAT_TM",1999,-39.3759,147.272,-39.684,149.387,-40.9469,146.746,-41.2621,148.909,-40.3224,"148.078","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440341999292XXX01","LANDSAT_TM",1999,38.4335,-123.026,38.1308,-120.946,36.8531,-123.477,36.5566,-121.439,37.4982,"-122.222","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440351999292XXX01","LANDSAT_TM",1999,37.0033,-123.432,36.7061,-121.391,35.4218,-123.871,35.1304,-121.869,36.0699,"-122.641","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361999287XXX01","LANDSAT_TM",1999,35.5703,-119.186,35.2784,-117.18,33.9879,-119.614,33.7014,-117.645,34.6387,"-118.406","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371999287XXX01","LANDSAT_TM",1999,34.1292,-119.574,33.8422,-117.602,32.5459,-119.993,32.2639,-118.054,33.1993,"-118.805","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440341999276XXX01","LANDSAT_TM",1999,38.4209,-122.96,38.1182,-120.881,36.8404,-123.411,36.5439,-121.374,37.4855,"-122.156","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361999271XXX01","LANDSAT_TM",1999,35.5482,-119.088,35.2564,-117.083,33.9658,-119.517,33.6793,-117.548,34.6166,"-118.309","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50910901999269ASA00","LANDSAT_TM",1999,-42.2349,144.87,-42.5564,147.074,-43.8021,144.304,-44.1317,146.564,-43.187,"145.703","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371999264XXX01","LANDSAT_TM",1999,34.1118,-117.915,33.8249,-115.943,32.5285,-118.333,32.2466,-116.395,33.182,"-117.146","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900901999262ASA00","LANDSAT_TM",1999,-42.2399,146.416,-42.5614,148.621,-43.807,145.85,-44.1367,148.11,-43.192,"147.249","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891999262ASA00","LANDSAT_TM",1999,-40.8247,146.905,-41.1393,149.064,-42.3938,146.36,-42.716,148.57,-41.7739,"147.724","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881999262ASA00","LANDSAT_TM",1999,-39.3989,147.38,-39.7071,149.495,-40.9699,146.854,-41.2851,149.017,-40.3454,"148.186","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440341999260XXX01","LANDSAT_TM",1999,38.4149,-122.918,38.1123,-120.839,36.8345,-123.369,36.538,-121.332,37.4796,"-122.114","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440351999260XXX01","LANDSAT_TM",1999,36.9849,-123.324,36.6878,-121.284,35.4034,-123.763,35.1121,-121.762,36.0515,"-122.533","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361999255XXX02","LANDSAT_TM",1999,35.5491,-119.098,35.2573,-117.093,33.9666,-119.527,33.6802,-117.558,34.6175,"-118.319","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50450331999251XXX01","LANDSAT_TM",1999,39.8428,-124.063,39.5341,-121.943,38.2635,-124.527,37.9614,-122.452,38.9053,"-123.246","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371999248XXX01","LANDSAT_TM",1999,34.1194,-117.967,33.8325,-115.995,32.5361,-118.386,32.2542,-116.448,33.1895,"-117.199","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361999239XXX01","LANDSAT_TM",1999,35.5651,-119.171,35.2732,-117.166,33.9827,-119.6,33.6962,-117.63,34.6335,"-118.392","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371999239XXX01","LANDSAT_TM",1999,34.125,-119.56,33.8381,-117.587,32.5417,-119.978,32.2597,-118.04,33.1951,"-118.791","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50450331999235XXX01","LANDSAT_TM",1999,39.8588,-124.14,39.55,-122.021,38.2795,-124.604,37.9773,-122.529,38.9213,"-123.324","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371999232XXX01","LANDSAT_TM",1999,34.1324,-118.028,33.8455,-116.055,32.5491,-118.446,32.2671,-116.508,33.2025,"-117.259","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900901999230ASA00","LANDSAT_TM",1999,-42.2182,146.3,-42.5396,148.504,-43.7854,145.734,-44.115,147.993,-43.1703,"147.132","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891999230ASA00","LANDSAT_TM",1999,-40.8035,146.788,-41.118,148.946,-42.3727,146.243,-42.6948,148.453,-41.7527,"147.607","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440341999228XXX02","LANDSAT_TM",1999,38.435,-123.02,38.1323,-120.941,36.8546,-123.471,36.558,-121.434,37.4997,"-122.216","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440351999228XXX02","LANDSAT_TM",1999,36.9973,-123.429,36.7002,-121.388,35.4159,-123.868,35.1245,-121.866,36.0639,"-122.638","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361999223XXX01","LANDSAT_TM",1999,35.5658,-119.189,35.2739,-117.184,33.9834,-119.618,33.6969,-117.649,34.6342,"-118.41","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50910881999221ASA00","LANDSAT_TM",1999,-39.3708,145.717,-39.6788,147.831,-40.9418,145.191,-41.2569,147.354,-40.3173,"146.523","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50450331999219AAA01","LANDSAT_TM",1999,39.8571,-124.144,39.5484,-122.025,38.2779,-124.608,37.9757,-122.533,38.9197,"-123.328","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371999216XXX01","LANDSAT_TM",1999,34.1241,-118.024,33.8372,-116.052,32.5408,-118.443,32.2588,-116.505,33.1942,"-117.256","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900901999214ASA00","LANDSAT_TM",1999,-42.2215,146.308,-42.5429,148.513,-43.7887,145.743,-44.1183,148.002,-43.1736,"147.141","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891999214ASA00","LANDSAT_TM",1999,-40.8075,146.797,-41.122,148.955,-42.3766,146.252,-42.6988,148.461,-41.7566,"147.616","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881999214ASA00","LANDSAT_TM",1999,-39.3742,147.274,-39.6823,149.389,-40.9452,146.748,-41.2604,148.911,-40.3207,"148.08","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440341999212XXX02","LANDSAT_TM",1999,38.4337,-123,38.131,-120.921,36.8533,-123.451,36.5568,-121.414,37.4984,"-122.196","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440351999212XXX02","LANDSAT_TM",1999,36.9961,-123.409,36.699,-121.368,35.4146,-123.848,35.1232,-121.846,36.0627,"-122.618","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361999207XXX04","LANDSAT_TM",1999,35.5632,-119.156,35.2714,-117.15,33.9808,-119.584,33.6943,-117.615,34.6316,"-118.376","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371999207XXX04","LANDSAT_TM",1999,34.1234,-119.544,33.8365,-117.572,32.5401,-119.963,32.2581,-118.025,33.1935,"-118.776","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50910881999205ASA00","LANDSAT_TM",1999,-39.3844,145.746,-39.6925,147.862,-40.9554,145.221,-41.2706,147.383,-40.3309,"146.553","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50450331999203XXX01","LANDSAT_TM",1999,39.8495,-124.107,39.5408,-121.988,38.2702,-124.571,37.9681,-122.496,38.9121,"-123.29","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371999200AAA01","LANDSAT_TM",1999,34.1164,-117.983,33.8295,-116.011,32.533,-118.401,32.2511,-116.463,33.1865,"-117.215","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900901999198ASA00","LANDSAT_TM",1999,-42.2274,146.349,-42.5488,148.554,-43.7946,145.784,-44.1242,148.043,-43.1795,"147.182","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891999198ASA00","LANDSAT_TM",1999,-40.8137,146.837,-41.1282,148.996,-42.3828,146.293,-42.705,148.502,-41.7629,"147.657","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440341999196XXX02","LANDSAT_TM",1999,38.4196,-122.957,38.1169,-120.878,36.8392,-123.408,36.5426,-121.371,37.4842,"-122.153","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50910881999189ASA00","LANDSAT_TM",1999,-39.3884,145.785,-39.6965,147.901,-40.9594,145.26,-41.2745,147.422,-40.3349,"146.592","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371999184XXX02","LANDSAT_TM",1999,34.1173,-117.951,33.8304,-115.979,32.534,-118.369,32.252,-116.431,33.1874,"-117.182","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900901999182ASA00","LANDSAT_TM",1999,-42.2328,146.379,-42.5542,148.584,-43.8,145.813,-44.1296,148.073,-43.1848,"147.212","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891999182ASA00","LANDSAT_TM",1999,-40.8189,146.868,-41.1335,149.026,-42.3881,146.323,-42.7103,148.532,-41.7681,"147.687","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881999182ASA00","LANDSAT_TM",1999,-39.3859,147.345,-39.694,149.46,-40.9569,146.819,-41.2721,148.982,-40.3324,"148.151","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440341999180AAA01","LANDSAT_TM",1999,38.4222,-122.924,38.1195,-120.845,36.8418,-123.375,36.5452,-121.338,37.4868,"-122.121","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440351999180AAA01","LANDSAT_TM",1999,36.9836,-123.333,36.6865,-121.293,35.4021,-123.773,35.1108,-121.771,36.0502,"-122.542","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371999175AAA02","LANDSAT_TM",1999,34.1112,-119.489,33.8243,-117.518,32.5279,-119.908,32.246,-117.97,33.1813,"-118.721","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361999175AAA02","LANDSAT_TM",1999,35.552,-119.101,35.2602,-117.096,33.9696,-119.529,33.6831,-117.56,34.6204,"-118.321","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50910881999173ASA00","LANDSAT_TM",1999,-39.3858,145.801,-39.6939,147.916,-40.9568,145.275,-41.272,147.438,-40.3323,"146.607","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371999168XXX01","LANDSAT_TM",1999,34.112,-117.944,33.825,-115.972,32.5286,-118.363,32.2467,-116.425,33.1821,"-117.176","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900901999166ASA00","LANDSAT_TM",1999,-42.2313,146.386,-42.5527,148.59,-43.7985,145.82,-44.1281,148.079,-43.1833,"147.219","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891999166ASA00","LANDSAT_TM",1999,-40.8169,146.874,-41.1315,149.033,-42.3861,146.329,-42.7083,148.539,-41.7661,"147.694","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881999166ASA00","LANDSAT_TM",1999,-39.392,147.349,-39.7002,149.464,-40.963,146.823,-41.2782,148.986,-40.3385,"148.155","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440341999164XXX00","LANDSAT_TM",1999,38.416,-122.926,38.1133,-120.847,36.8355,-123.377,36.539,-121.34,37.4806,"-122.122","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361999159AAA01","LANDSAT_TM",1999,35.5484,-119.081,35.2566,-117.076,33.966,-119.51,33.6795,-117.541,34.6168,"-118.302","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50910881999157ASA00","LANDSAT_TM",1999,-39.396,145.815,-39.7041,147.93,-40.967,145.289,-41.2822,147.452,-40.3425,"146.621","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891999150ASA00","LANDSAT_TM",1999,-40.8214,146.873,-41.136,149.031,-42.3905,146.328,-42.7128,148.538,-41.7706,"147.692","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881999150ASA00","LANDSAT_TM",1999,-39.3875,147.35,-39.6956,149.466,-40.9585,146.825,-41.2737,148.988,-40.334,"148.157","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440341999148XXX02","LANDSAT_TM",1999,38.4134,-122.926,38.1107,-120.847,36.833,-123.377,36.5365,-121.34,37.4781,"-122.122","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50440351999148XXX02","LANDSAT_TM",1999,36.9837,-123.333,36.6866,-121.292,35.4022,-123.772,35.1109,-121.77,36.0503,"-122.542","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361999143XXX03","LANDSAT_TM",1999,35.5544,-119.109,35.2625,-117.103,33.9719,-119.537,33.6855,-117.568,34.6228,"-118.329","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50910881999141ASA00","LANDSAT_TM",1999,-39.3829,145.784,-39.691,147.899,-40.9539,145.258,-41.2691,147.421,-40.3294,"146.591","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50450331999139AAA02","LANDSAT_TM",1999,39.8459,-124.086,39.5372,-121.967,38.2666,-124.55,37.9645,-122.475,38.9085,"-123.269","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371999136XXX01","LANDSAT_TM",1999,34.1222,-117.982,33.8352,-116.01,32.5388,-118.401,32.2569,-116.463,33.1923,"-117.214","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900901999134ASA00","LANDSAT_TM",1999,-42.2199,146.335,-42.5413,148.539,-43.7871,145.769,-44.1167,148.028,-43.1719,"147.168","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891999134ASA00","LANDSAT_TM",1999,-40.8137,146.821,-41.1282,148.979,-42.3828,146.276,-42.705,148.485,-41.7629,"147.64","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900881999134ASA00","LANDSAT_TM",1999,-39.3796,147.298,-39.6877,149.413,-40.9506,146.773,-41.2658,148.935,-40.3261,"148.105","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410361999127XXX02","LANDSAT_TM",1999,35.5596,-119.16,35.2677,-117.155,33.9771,-119.589,33.6906,-117.62,34.628,"-118.381","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50410371999127XXX02","LANDSAT_TM",1999,34.1285,-119.547,33.8416,-117.574,32.5452,-119.965,32.2632,-118.027,33.1986,"-118.778","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50910881999125ASA00","LANDSAT_TM",1999,-39.3763,145.738,-39.6844,147.852,-40.9473,145.212,-41.2625,147.374,-40.3228,"146.544","LANDSAT_5","WGS84","GLS2000","WGS84","PREDICTIVE","","","30","UTM",NA,"NORTH_UP"
"LT50450331999123AAA01","LANDSAT_TM",1999,39.849,-124.119,39.5403,-121.999,38.2697,-124.583,37.9676,-122.508,38.9115,"-123.302","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50400371999120AAA02","LANDSAT_TM",1999,34.1255,-118.002,33.8385,-116.029,32.5421,-118.42,32.2602,-116.482,33.1956,"-117.233","LANDSAT_5","WGS84","","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900901999118ASA00","LANDSAT_TM",1999,-42.2206,146.317,-42.542,148.522,-43.7878,145.752,-44.1174,148.011,-43.1727,"147.15","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
"LT50900891999118ASA00","LANDSAT_TM",1999,-40.8062,146.806,-41.1207,148.965,-42.3754,146.262,-42.6975,148.471,-41.7554,"147.626","LANDSAT_5","WGS84","GLS2000","WGS84","DEFINITIVE","","","30","UTM",NA,"NORTH_UP"
